product_id,product_category,base_price,competitor_price,demand_level,inventory_level,customer_traffic,time_of_day,day_of_week,season,is_peak,discount_pct,units_sold,revenue,optimal_price
PROD-00219,Home & Kitchen,348.03,325.12,70.0,468.0,2227.0,Afternoon,Sunday,Summer,1,18.32,57,28074.78,492.54
PROD-00220,Beauty,19.25,18.27,84.0,300.0,779.0,Evening,Wednesday,Summer,1,26.9,69,2147.97,31.13
PROD-00221,Electronics,201.07,187.45,38.0,308.0,4660.0,Evening,Friday,Summer,1,13.0,25,7720.5,308.82
PROD-00222,Home & Kitchen,129.77,141.91,21.0,43.0,4791.0,Afternoon,Sunday,Summer,1,22.72,14,3653.02,260.93
PROD-00223,Books,54.2,58.42,45.0,258.0,2839.0,Evening,Monday,Summer,1,2.68,34,3310.92,97.38
PROD-00224,Fashion,168.65,178.54,63.0,191.0,2942.0,Afternoon,Wednesday,Summer,1,16.83,48,15229.44,317.28
PROD-00225,Books,14.46,12.89,76.0,240.0,3532.0,Night,Saturday,Winter,1,3.38,58,1458.12,25.14
PROD-00226,Fashion,224.76,245.52,76.0,131.0,3411.0,Night,Thursday,Summer,1,8.69,38,17612.24,463.48
PROD-00227,Books,30.85,32.49,37.0,101.0,360.0,Morning,Saturday,Summer,1,10.27,33,1530.87,46.39
PROD-00228,Sports,203.53,184.9,93.0,476.0,2680.0,Evening,Thursday,Winter,1,25.12,79,23752.14,300.66
PROD-00229,Sports,375.83,392.53,12.0,279.0,3896.0,Night,Monday,Summer,1,23.59,7,4364.85,623.55
PROD-00230,Fashion,33.68,33.52,16.0,206.0,4042.0,Morning,Thursday,Spring,0,26.15,10,513.7,51.37
PROD-00231,Home & Kitchen,131.13,128.75,7.0,37.0,3000.0,Evening,Wednesday,Spring,1,2.16,6,1335.96,222.66
PROD-00232,Beauty,92.01,81.3,93.0,381.0,4487.0,Night,Saturday,Summer,1,34.79,57,8508.96,149.28
PROD-00233,Electronics,395.49,397.66,22.0,236.0,2951.0,Morning,Tuesday,Autumn,0,1.9,19,10617.77,558.83
PROD-00234,Books,42.37,37.29,62.0,193.0,1944.0,Evening,Tuesday,Winter,1,28.9,41,2961.02,72.22
PROD-00235,Home & Kitchen,130.62,117.47,82.0,333.0,2241.0,Night,Monday,Spring,0,25.91,66,13097.7,198.45
PROD-00236,Books,10.45,9.3,77.0,66.0,3465.0,Afternoon,Thursday,Autumn,0,20.71,43,794.21,18.47
PROD-00237,Sports,102.62,116.6,95.0,267.0,4438.0,Morning,Sunday,Summer,1,15.36,59,12764.65,216.35
PROD-00238,Home & Kitchen,228.68,213.93,10.0,431.0,1187.0,Afternoon,Friday,Summer,1,26.5,8,2199.6,274.95
PROD-00239,Fashion,60.51,57.88,43.0,232.0,1502.0,Afternoon,Saturday,Summer,1,25.9,37,3361.82,90.86
PROD-00240,Sports,75.51,71.48,53.0,1.0,3276.0,Evening,Saturday,Summer,1,4.8,30,4224.0,140.8
PROD-00241,Electronics,1060.28,1186.96,71.0,115.0,3829.0,Afternoon,Friday,Spring,0,27.74,36,76100.4,2113.9
PROD-00242,Sports,145.15,147.89,64.0,28.0,2025.0,Afternoon,Friday,Spring,0,2.75,36,9702.36,269.51
PROD-00243,Electronics,560.76,631.27,58.0,250.0,3233.0,Night,Tuesday,Autumn,0,17.52,32,31767.04,992.72
PROD-00244,Sports,45.73,42.98,34.0,182.0,83.0,Evening,Sunday,Spring,1,22.58,30,2047.2,68.24
PROD-00245,Sports,159.01,140.64,15.0,67.0,1494.0,Night,Saturday,Summer,1,28.76,10,2332.7,233.27
PROD-00246,Electronics,464.81,472.65,46.0,343.0,4779.0,Evening,Sunday,Spring,1,16.21,28,22533.84,804.78
PROD-00247,Books,38.58,36.79,29.0,89.0,2903.0,Night,Sunday,Spring,1,8.29,22,1468.94,66.77
PROD-00248,Home & Kitchen,126.53,137.99,57.0,171.0,4348.0,Morning,Wednesday,Spring,0,17.17,33,7839.48,237.56
PROD-00249,Books,53.86,59.99,80.0,493.0,1127.0,Night,Tuesday,Summer,1,8.76,53,4264.91,80.47
PROD-00250,Electronics,1129.67,1120.37,57.0,34.0,1489.0,Night,Sunday,Spring,1,18.51,40,82281.6,2057.04
PROD-00251,Fashion,42.96,49.04,60.0,124.0,4875.0,Morning,Thursday,Spring,0,16.19,37,2955.19,79.87
PROD-00252,Home & Kitchen,80.48,81.76,8.0,159.0,4988.0,Afternoon,Sunday,Summer,1,27.32,6,885.84,147.64
PROD-00253,Fashion,46.53,43.33,66.0,254.0,4390.0,Afternoon,Friday,Summer,1,8.4,45,3855.6,85.68
PROD-00254,Fashion,162.5,161.96,46.0,123.0,1619.0,Afternoon,Tuesday,Spring,0,7.0,31,7693.89,248.19
PROD-00255,Sports,70.74,60.92,16.0,485.0,4017.0,Night,Wednesday,Spring,0,16.6,14,1190.42,85.03
PROD-00256,Electronics,1052.38,1148.36,25.0,3.0,2321.0,Evening,Friday,Winter,1,1.77,18,35386.92,1965.94
PROD-00257,Books,46.48,40.93,79.0,474.0,4227.0,Morning,Wednesday,Autumn,0,8.03,58,3828.58,66.01
PROD-00258,Electronics,1019.81,961.3,92.0,267.0,4263.0,Evening,Tuesday,Spring,1,12.38,64,122842.88,1919.42
PROD-00259,Fashion,140.99,143.76,53.0,20.0,2202.0,Night,Tuesday,Summer,1,17.07,31,8624.51,278.21
PROD-00260,Sports,398.75,344.08,97.0,59.0,1557.0,Afternoon,Friday,Summer,1,9.43,64,47166.72,736.98
PROD-00261,Books,7.43,6.49,22.0,52.0,4875.0,Night,Monday,Winter,1,19.62,16,209.44,13.09
PROD-00262,Fashion,112.29,118.9,33.0,144.0,2280.0,Evening,Monday,Winter,1,30.74,18,3654.72,203.04
PROD-00263,Fashion,94.51,82.36,93.0,167.0,2186.0,Night,Monday,Winter,1,19.03,60,10241.4,170.69
PROD-00264,Beauty,142.81,141.83,21.0,320.0,3344.0,Night,Saturday,Spring,1,10.04,13,2823.6,217.2
PROD-00265,Beauty,90.76,86.37,67.0,156.0,4686.0,Morning,Monday,Summer,1,2.17,43,7936.51,184.57
PROD-00266,Sports,327.32,300.62,25.0,362.0,695.0,Night,Wednesday,Summer,1,4.78,21,8619.24,410.44
PROD-00267,Home & Kitchen,110.06,99.78,36.0,147.0,4923.0,Morning,Monday,Autumn,0,19.64,23,4212.91,183.17
PROD-00268,Home & Kitchen,489.96,528.68,50.0,132.0,2140.0,Night,Friday,Winter,1,23.93,27,24697.71,914.73
PROD-00269,Sports,211.99,240.71,39.0,138.0,176.0,Night,Monday,Summer,1,1.74,33,11180.73,338.81
PROD-00270,Sports,210.13,187.44,88.0,165.0,1581.0,Afternoon,Monday,Autumn,0,6.49,58,20072.06,346.07
PROD-00271,Fashion,243.3,276.86,97.0,419.0,2339.0,Morning,Wednesday,Summer,1,11.17,60,25290.0,421.5
PROD-00272,Electronics,580.73,597.24,52.0,124.0,3400.0,Afternoon,Friday,Spring,0,11.19,28,29759.24,1062.83
PROD-00273,Electronics,597.53,622.92,54.0,137.0,2853.0,Afternoon,Monday,Summer,1,33.54,35,40168.8,1147.68
PROD-00274,Beauty,91.87,97.65,10.0,478.0,723.0,Evening,Thursday,Autumn,1,7.13,8,900.16,112.52
PROD-00275,Home & Kitchen,90.18,95.71,27.0,327.0,2466.0,Morning,Saturday,Summer,1,2.19,23,3037.61,132.07
PROD-00276,Home & Kitchen,180.91,198.27,8.0,96.0,1202.0,Morning,Friday,Autumn,0,12.36,6,1628.88,271.48
PROD-00277,Home & Kitchen,120.81,120.21,86.0,434.0,1384.0,Afternoon,Saturday,Autumn,1,4.71,52,9245.08,177.79
PROD-00278,Books,10.68,10.79,26.0,92.0,3571.0,Night,Wednesday,Summer,1,4.43,17,331.67,19.51
PROD-00279,Electronics,1066.14,1009.8,37.0,81.0,4026.0,Afternoon,Sunday,Winter,1,14.26,22,40895.8,1858.9
PROD-00280,Electronics,789.33,695.86,85.0,223.0,823.0,Afternoon,Tuesday,Spring,0,10.72,53,59918.09,1130.53
PROD-00281,Fashion,102.49,107.56,72.0,345.0,3031.0,Morning,Friday,Winter,1,3.21,50,9244.5,184.89
PROD-00282,Home & Kitchen,222.07,191.0,64.0,95.0,2138.0,Afternoon,Thursday,Spring,0,21.15,40,14592.0,364.8
PROD-00283,Books,28.73,26.8,8.0,376.0,1716.0,Afternoon,Monday,Summer,1,17.56,8,290.08,36.26
PROD-00284,Home & Kitchen,327.58,287.7,58.0,79.0,3578.0,Afternoon,Sunday,Winter,1,2.7,39,23320.83,597.97
PROD-00285,Home & Kitchen,465.58,422.38,58.0,391.0,1281.0,Afternoon,Friday,Autumn,0,30.2,42,24501.54,583.37
PROD-00286,Beauty,140.59,146.44,35.0,48.0,3839.0,Afternoon,Tuesday,Summer,1,9.96,25,6990.75,279.63
PROD-00287,Electronics,591.49,614.29,75.0,232.0,2033.0,Evening,Monday,Winter,1,33.65,51,53861.1,1056.1
PROD-00288,Sports,148.47,144.96,93.0,320.0,519.0,Afternoon,Friday,Spring,0,32.6,59,13597.14,230.46
PROD-00289,Sports,194.14,170.27,29.0,133.0,3971.0,Night,Thursday,Autumn,0,15.19,21,6412.98,305.38
PROD-00290,Home & Kitchen,296.93,290.99,36.0,306.0,4267.0,Evening,Monday,Autumn,1,8.0,30,14817.9,493.93
PROD-00291,Books,30.4,29.06,35.0,344.0,2837.0,Evening,Sunday,Spring,1,29.22,26,1135.42,43.67
PROD-00292,Fashion,171.51,182.86,84.0,325.0,3633.0,Evening,Saturday,Winter,1,12.65,52,16600.48,319.24
PROD-00293,Beauty,87.62,89.69,12.0,199.0,780.0,Night,Thursday,Winter,1,5.72,9,1157.04,128.56
PROD-00294,Fashion,93.76,93.53,90.0,386.0,1729.0,Afternoon,Tuesday,Spring,0,19.31,62,8644.04,139.42
PROD-00295,Sports,154.65,154.05,78.0,366.0,1781.0,Night,Tuesday,Spring,0,17.13,51,11542.32,226.32
PROD-00296,Sports,166.97,190.33,50.0,163.0,3830.0,Morning,Thursday,Spring,0,29.75,33,10356.72,313.84
PROD-00297,Beauty,23.25,25.04,60.0,366.0,1792.0,Morning,Monday,Summer,1,25.52,49,1901.69,38.81
PROD-00298,Home & Kitchen,108.05,107.95,89.0,459.0,3655.0,Night,Wednesday,Summer,1,30.66,68,12329.08,181.31
PROD-00299,Fashion,186.32,185.15,78.0,408.0,1568.0,Night,Tuesday,Autumn,0,25.71,50,13723.5,274.47
PROD-00300,Electronics,589.1,505.41,31.0,366.0,3024.0,Morning,Monday,Autumn,0,22.48,24,18638.88,776.62
PROD-00301,Home & Kitchen,130.83,148.2,9.0,383.0,1088.0,Evening,Monday,Spring,1,17.51,6,1105.44,184.24
PROD-00302,Books,35.95,34.0,67.0,402.0,2814.0,Evening,Wednesday,Summer,1,34.56,46,2519.88,54.78
PROD-00303,Electronics,955.54,885.58,18.0,145.0,450.0,Morning,Wednesday,Winter,1,33.57,15,20508.3,1367.22
PROD-00304,Beauty,46.04,52.94,13.0,360.0,3686.0,Evening,Wednesday,Winter,1,29.71,9,654.21,72.69
PROD-00305,Sports,335.05,357.03,98.0,100.0,194.0,Evening,Friday,Summer,1,27.14,68,44546.8,655.1
PROD-00306,Electronics,1127.5,974.4,50.0,179.0,4996.0,Evening,Thursday,Spring,1,20.21,32,67168.32,2099.01
PROD-00307,Fashion,157.4,136.71,66.0,467.0,4202.0,Evening,Tuesday,Spring,1,9.09,53,12572.13,237.21
PROD-00308,Sports,275.86,236.59,25.0,142.0,2913.0,Night,Sunday,Summer,1,30.64,20,8998.8,449.94
PROD-00309,Fashion,32.09,33.05,14.0,421.0,4552.0,Morning,Saturday,Summer,1,0.38,11,517.33,47.03
PROD-00310,Electronics,1145.52,998.29,10.0,211.0,4053.0,Evening,Thursday,Summer,1,7.96,8,14499.68,1812.46
PROD-00311,Sports,172.18,194.57,38.0,105.0,756.0,Afternoon,Monday,Spring,0,14.13,30,8625.0,287.5
PROD-00312,Books,55.81,63.13,5.0,49.0,3734.0,Night,Sunday,Summer,1,20.52,3,322.26,107.42
PROD-00313,Electronics,778.98,789.74,44.0,274.0,1917.0,Afternoon,Saturday,Summer,1,19.63,29,36128.78,1245.82
PROD-00314,Fashion,21.06,21.8,35.0,226.0,4286.0,Night,Thursday,Summer,1,6.15,21,812.07,38.67
PROD-00315,Fashion,28.86,27.06,55.0,256.0,4325.0,Evening,Tuesday,Spring,1,3.67,43,2140.11,49.77
PROD-00316,Sports,280.16,243.51,61.0,22.0,4774.0,Morning,Monday,Winter,1,7.78,29,16711.25,576.25
PROD-00317,Books,35.95,38.51,34.0,134.0,2282.0,Night,Wednesday,Summer,1,12.2,27,1738.53,64.39
PROD-00318,Books,6.46,5.69,48.0,2.0,1005.0,Morning,Tuesday,Summer,1,0.49,32,338.56,10.58
PROD-00319,Beauty,114.08,99.9,12.0,151.0,669.0,Afternoon,Tuesday,Winter,1,24.24,10,1605.1,160.51
PROD-00320,Books,51.87,48.93,33.0,465.0,869.0,Afternoon,Wednesday,Autumn,0,8.67,27,1544.13,57.19
PROD-00321,Fashion,134.18,114.55,97.0,77.0,4959.0,Evening,Monday,Spring,1,12.3,64,18297.6,285.9
PROD-00322,Electronics,665.76,652.58,99.0,344.0,2952.0,Afternoon,Wednesday,Spring,0,11.72,57,62978.73,1104.89
PROD-00323,Sports,27.05,28.74,51.0,3.0,1791.0,Evening,Sunday,Spring,1,17.91,30,1552.2,51.74
PROD-00324,Beauty,120.13,130.99,94.0,281.0,2274.0,Evening,Sunday,Autumn,1,30.09,68,15510.8,228.1
PROD-00325,Beauty,56.3,58.06,52.0,460.0,905.0,Morning,Monday,Summer,1,5.23,37,2854.92,77.16
PROD-00326,Fashion,222.12,245.23,16.0,171.0,2875.0,Morning,Friday,Summer,1,11.93,10,3727.1,372.71
PROD-00327,Fashion,105.8,102.84,87.0,99.0,2157.0,Afternoon,Sunday,Autumn,1,24.22,61,12897.23,211.43
PROD-00328,Electronics,765.08,845.13,44.0,285.0,4000.0,Morning,Friday,Autumn,0,1.55,35,43833.3,1252.38
PROD-00329,Electronics,470.34,471.26,63.0,140.0,154.0,Night,Wednesday,Spring,0,29.05,37,28727.54,776.42
PROD-00330,Sports,85.22,78.14,66.0,445.0,4661.0,Afternoon,Thursday,Spring,0,33.66,52,6528.6,125.55
PROD-00331,Sports,315.59,357.64,34.0,424.0,350.0,Afternoon,Tuesday,Winter,1,21.27,24,10013.52,417.23
PROD-00332,Home & Kitchen,263.4,245.62,74.0,326.0,2116.0,Evening,Wednesday,Winter,1,33.48,48,19710.24,410.63
PROD-00333,Fashion,143.39,123.01,52.0,319.0,1736.0,Night,Sunday,Winter,1,14.46,41,8775.23,214.03
PROD-00334,Books,58.1,53.61,39.0,301.0,3603.0,Evening,Friday,Winter,1,14.53,24,2185.2,91.05
PROD-00335,Home & Kitchen,482.88,463.57,33.0,367.0,3308.0,Evening,Thursday,Summer,1,3.72,25,17365.0,694.6
PROD-00336,Books,52.06,49.74,75.0,230.0,1024.0,Night,Monday,Winter,1,1.24,47,4149.16,88.28
PROD-00337,Beauty,36.27,36.53,28.0,484.0,2479.0,Night,Sunday,Winter,1,8.56,26,1245.4,47.9
PROD-00338,Fashion,156.68,174.69,16.0,173.0,2696.0,Morning,Tuesday,Winter,1,16.73,11,3011.14,273.74
PROD-00339,Fashion,221.97,208.15,88.0,5.0,2346.0,Morning,Saturday,Spring,1,17.77,44,20713.88,470.77
PROD-00340,Beauty,62.42,62.81,36.0,349.0,157.0,Afternoon,Wednesday,Spring,0,7.62,35,2765.7,79.02
PROD-00341,Sports,62.91,59.9,65.0,331.0,931.0,Night,Tuesday,Summer,1,21.45,53,5348.76,100.92
PROD-00342,Fashion,206.52,226.46,73.0,490.0,2543.0,Night,Tuesday,Autumn,0,6.34,52,14784.64,284.32
PROD-00343,Sports,205.66,184.54,84.0,198.0,1339.0,Evening,Wednesday,Winter,1,11.42,70,23862.3,340.89
PROD-00344,Sports,236.65,208.5,64.0,212.0,2749.0,Evening,Friday,Summer,1,6.85,40,15917.2,397.93
PROD-00345,Beauty,147.5,147.63,72.0,281.0,860.0,Morning,Wednesday,Winter,1,24.38,45,11414.7,253.66
PROD-00346,Fashion,159.66,167.89,84.0,196.0,3690.0,Evening,Monday,Winter,1,18.08,44,15122.36,343.69
PROD-00347,Beauty,69.5,75.66,94.0,392.0,982.0,Morning,Tuesday,Winter,1,25.76,56,6661.76,118.96
PROD-00348,Beauty,61.8,63.46,9.0,214.0,3264.0,Evening,Tuesday,Spring,1,2.0,7,678.44,96.92
PROD-00349,Fashion,116.05,125.59,75.0,392.0,4191.0,Morning,Wednesday,Spring,0,14.89,54,10288.62,190.53
PROD-00350,Electronics,318.4,308.15,21.0,213.0,1824.0,Morning,Sunday,Spring,1,33.84,18,8470.08,470.56
PROD-00351,Sports,323.03,277.76,89.0,113.0,740.0,Night,Sunday,Autumn,1,1.88,55,29981.05,545.11
PROD-00352,Electronics,1037.72,918.2,9.0,495.0,78.0,Night,Sunday,Autumn,1,14.64,7,7995.82,1142.26
PROD-00353,Fashion,85.41,73.59,28.0,263.0,1834.0,Evening,Monday,Summer,1,1.41,21,2519.79,119.99
PROD-00354,Home & Kitchen,172.78,163.92,23.0,353.0,621.0,Evening,Thursday,Spring,1,5.13,16,3571.52,223.22
PROD-00355,Beauty,132.41,132.23,62.0,296.0,4415.0,Morning,Monday,Autumn,0,16.19,50,11400.5,228.01
PROD-00356,Beauty,13.36,12.78,5.0,180.0,4866.0,Evening,Thursday,Autumn,1,5.51,4,85.0,21.25
PROD-00357,Electronics,720.46,733.56,6.0,486.0,4904.0,Evening,Friday,Summer,1,18.16,5,5040.1,1008.02
PROD-00358,Beauty,74.91,74.48,52.0,186.0,4615.0,Evening,Saturday,Summer,1,32.3,37,5138.56,138.88
PROD-00359,Electronics,890.13,937.64,97.0,496.0,2954.0,Afternoon,Wednesday,Autumn,0,7.01,65,87517.3,1346.42
PROD-00360,Books,13.99,14.69,55.0,215.0,1659.0,Afternoon,Monday,Autumn,0,3.75,34,741.88,21.82
PROD-00361,Beauty,103.57,97.91,47.0,12.0,2260.0,Night,Thursday,Autumn,0,28.88,32,5583.04,174.47
PROD-00362,Beauty,62.74,59.85,67.0,19.0,1331.0,Afternoon,Wednesday,Winter,1,16.11,48,5674.56,118.22
PROD-00363,Fashion,162.3,166.45,57.0,486.0,4209.0,Night,Friday,Summer,1,30.89,39,9989.46,256.14
PROD-00364,Beauty,15.61,16.06,41.0,264.0,2210.0,Night,Monday,Autumn,0,10.71,25,583.25,23.33
PROD-00365,Electronics,661.73,624.94,60.0,194.0,1956.0,Night,Friday,Winter,1,21.96,44,49844.96,1132.84
PROD-00366,Sports,220.84,209.6,5.0,405.0,3465.0,Evening,Wednesday,Spring,1,32.32,4,1160.32,290.08
PROD-00367,Home & Kitchen,130.73,138.34,28.0,308.0,1900.0,Morning,Saturday,Summer,1,6.01,21,4263.63,203.03
PROD-00368,Fashion,52.11,54.42,69.0,330.0,1816.0,Morning,Sunday,Spring,1,28.03,39,3334.89,85.51
PROD-00369,Electronics,388.47,345.94,37.0,343.0,1175.0,Evening,Tuesday,Summer,1,22.1,30,15523.8,517.46
PROD-00370,Books,23.93,23.5,10.0,100.0,383.0,Afternoon,Saturday,Spring,1,28.45,7,242.48,34.64
PROD-00371,Home & Kitchen,75.5,84.4,16.0,45.0,237.0,Morning,Monday,Autumn,0,5.97,14,1607.2,114.8
PROD-00372,Sports,380.24,327.35,87.0,364.0,2043.0,Night,Sunday,Spring,1,15.19,67,41665.29,621.87
PROD-00373,Home & Kitchen,220.35,243.83,36.0,11.0,4976.0,Night,Thursday,Autumn,0,4.51,17,7580.47,445.91
PROD-00374,Home & Kitchen,410.22,368.76,7.0,360.0,1339.0,Afternoon,Saturday,Autumn,1,33.6,7,3444.49,492.07
PROD-00375,Beauty,146.42,146.74,74.0,65.0,3223.0,Evening,Saturday,Winter,1,2.19,46,14312.44,311.14
PROD-00376,Electronics,280.74,274.36,55.0,132.0,1658.0,Afternoon,Friday,Summer,1,2.29,40,19302.4,482.56
PROD-00377,Books,40.84,34.84,47.0,354.0,1548.0,Afternoon,Wednesday,Summer,1,31.44,43,2433.37,56.59
PROD-00378,Books,52.93,59.52,90.0,311.0,856.0,Evening,Saturday,Spring,1,10.53,69,6272.1,90.9
PROD-00379,Home & Kitchen,328.09,323.65,34.0,390.0,2838.0,Afternoon,Thursday,Autumn,0,20.9,23,10655.9,463.3
PROD-00380,Fashion,118.68,134.85,59.0,305.0,3311.0,Night,Friday,Spring,0,10.06,39,7701.33,197.47
PROD-00381,Electronics,631.08,590.7,75.0,24.0,1783.0,Morning,Friday,Spring,0,22.71,45,52767.9,1172.62
PROD-00382,Beauty,15.03,16.68,62.0,420.0,2656.0,Evening,Thursday,Winter,1,6.74,45,1066.5,23.7
PROD-00383,Beauty,84.84,95.6,24.0,108.0,2406.0,Night,Monday,Autumn,0,16.06,20,2821.6,141.08
PROD-00384,Fashion,248.51,252.75,69.0,68.0,1390.0,Night,Wednesday,Spring,0,18.67,47,21321.08,453.64
PROD-00385,Electronics,1158.71,1055.35,75.0,439.0,3474.0,Morning,Sunday,Autumn,1,11.68,51,92411.49,1811.99
PROD-00386,Electronics,240.4,253.76,16.0,98.0,2791.0,Morning,Thursday,Summer,1,8.81,12,5398.44,449.87
PROD-00387,Electronics,905.8,919.11,20.0,268.0,375.0,Evening,Friday,Spring,1,4.91,17,21275.16,1251.48
PROD-00388,Books,21.6,24.48,69.0,243.0,2488.0,Night,Tuesday,Summer,1,24.72,39,1599.78,41.02
PROD-00389,Beauty,136.42,133.93,16.0,384.0,1977.0,Night,Friday,Winter,1,5.89,14,2719.08,194.22
PROD-00390,Electronics,245.11,228.09,88.0,23.0,3990.0,Night,Thursday,Spring,0,10.22,51,24128.61,473.11
PROD-00391,Books,56.47,50.34,15.0,54.0,1567.0,Morning,Tuesday,Summer,1,11.79,11,922.46,83.86
PROD-00392,Fashion,212.62,225.29,97.0,208.0,4782.0,Evening,Tuesday,Winter,1,15.9,54,24597.54,455.51
PROD-00393,Home & Kitchen,85.23,97.35,68.0,237.0,3094.0,Evening,Wednesday,Summer,1,24.59,48,8157.6,169.95
PROD-00394,Sports,47.43,40.72,47.0,394.0,696.0,Evening,Thursday,Spring,1,14.98,35,2031.05,58.03
PROD-00395,Books,50.91,54.58,30.0,303.0,2046.0,Night,Tuesday,Summer,1,30.49,20,1613.0,80.65
PROD-00396,Beauty,31.81,35.88,37.0,75.0,4425.0,Morning,Tuesday,Autumn,0,23.79,24,1500.0,62.5
PROD-00397,Electronics,734.9,641.15,76.0,489.0,1310.0,Afternoon,Tuesday,Winter,1,29.35,68,70725.44,1040.08
PROD-00398,Fashion,230.62,203.65,76.0,230.0,3538.0,Afternoon,Wednesday,Autumn,0,25.07,44,17316.64,393.56
PROD-00399,Fashion,150.51,159.18,24.0,482.0,3927.0,Night,Saturday,Spring,1,5.2,16,3519.04,219.94
PROD-00400,Fashion,111.36,116.31,56.0,494.0,3478.0,Morning,Thursday,Winter,1,34.23,48,8461.44,176.28
PROD-00401,Beauty,72.3,62.95,99.0,26.0,497.0,Afternoon,Thursday,Winter,1,27.53,70,9524.2,136.06
PROD-00402,Books,8.47,9.32,29.0,253.0,1902.0,Morning,Tuesday,Autumn,0,20.05,21,262.71,12.51
PROD-00403,Fashion,242.81,244.52,70.0,211.0,1773.0,Morning,Thursday,Winter,1,5.78,46,18958.44,412.14
PROD-00404,Beauty,53.49,60.03,21.0,249.0,1752.0,Night,Sunday,Winter,1,6.04,15,1254.75,83.65
PROD-00405,Home & Kitchen,119.0,132.5,84.0,155.0,4401.0,Night,Saturday,Spring,1,21.5,48,12690.24,264.38
PROD-00406,Sports,132.27,144.67,21.0,279.0,77.0,Afternoon,Thursday,Summer,1,14.57,17,3209.26,188.78
PROD-00407,Home & Kitchen,483.26,485.56,33.0,246.0,2718.0,Evening,Wednesday,Autumn,1,23.66,27,19857.42,735.46
PROD-00408,Electronics,294.29,272.37,48.0,93.0,4911.0,Evening,Wednesday,Summer,1,13.03,24,13780.08,574.17
PROD-00409,Beauty,131.42,131.66,40.0,144.0,4383.0,Night,Monday,Autumn,0,17.95,30,6928.8,230.96
PROD-00410,Electronics,907.84,799.12,21.0,74.0,3052.0,Afternoon,Monday,Autumn,0,6.58,13,18526.43,1425.11
PROD-00411,Fashion,210.9,220.95,65.0,421.0,4989.0,Night,Saturday,Spring,1,5.43,49,19025.23,388.27
PROD-00412,Fashion,244.46,217.61,6.0,338.0,2041.0,Afternoon,Saturday,Autumn,1,2.65,4,1271.88,317.97
PROD-00413,Fashion,213.7,214.41,98.0,194.0,3076.0,Evening,Sunday,Spring,1,28.69,51,21313.92,417.92
PROD-00414,Electronics,1143.38,990.53,9.0,198.0,2741.0,Afternoon,Friday,Autumn,0,19.44,6,8775.48,1462.58
PROD-00415,Electronics,326.94,307.27,36.0,40.0,284.0,Evening,Sunday,Summer,1,33.15,23,12358.36,537.32
PROD-00416,Books,48.77,44.85,93.0,145.0,250.0,Afternoon,Wednesday,Spring,0,26.23,66,5002.8,75.8
PROD-00417,Beauty,86.39,89.51,19.0,462.0,4489.0,Night,Tuesday,Winter,1,26.91,15,1949.55,129.97
PROD-00418,Electronics,743.5,807.46,11.0,16.0,909.0,Evening,Tuesday,Summer,1,17.82,9,11765.61,1307.29
PROD-00419,Fashion,226.75,196.64,75.0,73.0,1806.0,Afternoon,Tuesday,Spring,0,28.54,55,19896.8,361.76
PROD-00420,Sports,389.43,430.35,11.0,423.0,3135.0,Night,Saturday,Summer,1,32.97,8,4567.04,570.88
PROD-00421,Beauty,108.68,120.44,90.0,260.0,2898.0,Evening,Monday,Winter,1,25.26,49,10914.75,222.75
PROD-00422,Books,31.56,30.07,47.0,17.0,2595.0,Afternoon,Sunday,Spring,1,3.7,33,2022.57,61.29
PROD-00423,Books,30.1,31.54,87.0,245.0,4896.0,Morning,Saturday,Summer,1,22.79,45,2652.75,58.95
PROD-00424,Sports,169.88,164.91,28.0,375.0,3946.0,Night,Wednesday,Summer,1,4.22,19,4778.31,251.49
PROD-00425,Home & Kitchen,199.95,179.21,18.0,173.0,4711.0,Night,Friday,Winter,1,2.7,11,3558.17,323.47
PROD-00426,Fashion,110.05,110.99,96.0,191.0,3310.0,Evening,Monday,Spring,1,24.25,49,11122.02,226.98
PROD-00427,Beauty,22.57,19.77,77.0,316.0,4896.0,Night,Thursday,Spring,0,29.22,56,2109.52,37.67
PROD-00428,Books,9.26,10.31,91.0,299.0,3027.0,Evening,Monday,Autumn,1,5.56,51,842.52,16.52
PROD-00429,Electronics,979.87,1104.59,35.0,451.0,2731.0,Morning,Monday,Spring,0,2.6,23,31003.08,1347.96
PROD-00430,Books,29.53,32.38,43.0,124.0,4085.0,Morning,Monday,Autumn,0,31.03,31,1738.17,56.07
PROD-00431,Electronics,1130.68,1151.89,59.0,138.0,4350.0,Morning,Saturday,Summer,1,4.63,30,68638.2,2287.94
PROD-00432,Books,38.67,39.34,47.0,78.0,387.0,Morning,Saturday,Autumn,1,1.23,34,2238.22,65.83
PROD-00433,Books,6.93,7.94,28.0,332.0,4557.0,Evening,Sunday,Spring,1,25.24,18,216.0,12.0
PROD-00434,Electronics,357.52,330.48,40.0,267.0,3469.0,Night,Sunday,Autumn,1,29.67,34,19070.26,560.89
PROD-00435,Home & Kitchen,126.74,110.61,62.0,174.0,4493.0,Morning,Sunday,Autumn,1,18.01,43,10086.94,234.58
PROD-00436,Electronics,1175.74,1197.58,8.0,348.0,3592.0,Evening,Sunday,Spring,1,18.9,5,8695.05,1739.01
PROD-00437,Sports,107.01,101.52,36.0,188.0,4638.0,Morning,Monday,Summer,1,11.79,27,5281.47,195.61
